Time	TH	ErrorTH	H	HD=0	HD=1	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
1.2700	0.0784	0.0004	2.3395	0.8851	0.1149	A	0.000692	0.000037	A -- C	0.004073	0.000090	B	0.000839	0.000041	A -- B	0.000649	0.000036	A -- D	0.004108	0.000090	A -- B -- D	0.001006	0.000045	A -- B -- C	0.004373	0.000093	A -- B -- C -- D	0.005977	0.000108	A -- C -- D	0.025428	0.000222	T -- D	0.000871	0.000041	B -- T	0.001040	0.000045	A -- B -- T	0.000936	0.000043	T	0.000442	0.000029	B -- C	0.005003	0.000099	A -- B -- T -- D	0.001417	0.000053	B -- D	0.001716	0.000058	C	0.125191	0.000467	A -- T -- C -- D	0.037550	0.000268	T -- C	0.002391	0.000068	A -- T -- D	0.006108	0.000110	C -- D	0.593249	0.000694	B -- T -- C -- D	0.013110	0.000160	A -- T -- C	0.006883	0.000117	D	0.096170	0.000416	<nil>	0.020228	0.000199	A -- B -- T -- C	0.005681	0.000106	B -- T -- D	0.002171	0.000065	A -- T	0.001194	0.000049	B -- C -- D	0.010512	0.000143	A -- B -- T -- C -- D	0.008847	0.000131	B -- T -- C	0.006601	0.000114	T -- C -- D	0.005544	0.000103
1.2800	0.0771	0.0004	2.3238	0.8861	0.1139	B	0.000808	0.000040	A	0.000676	0.000037	A -- C	0.003989	0.000089	A -- B	0.000641	0.000036	A -- D	0.004030	0.000089	A -- B -- D	0.000971	0.000044	A -- B -- C	0.004333	0.000092	A -- B -- C -- D	0.005933	0.000108	A -- C -- D	0.025273	0.000222	T -- D	0.000853	0.000040	B -- T	0.001018	0.000045	A -- B -- T	0.000921	0.000043	T	0.000413	0.000028	B -- C	0.004914	0.000098	A -- B -- T -- D	0.001370	0.000052	B -- D	0.001689	0.000058	C	0.124552	0.000466	A -- T -- C -- D	0.037420	0.000268	T -- C	0.002396	0.000068	A -- T -- D	0.005998	0.000109	C -- D	0.596487	0.000693	B -- T -- C -- D	0.012996	0.000159	A -- T -- C	0.006783	0.000116	D	0.095553	0.000415	<nil>	0.019947	0.000197	A -- B -- T -- C	0.005626	0.000105	B -- T -- D	0.002158	0.000065	A -- T	0.001159	0.000048	B -- C -- D	0.010386	0.000143	A -- B -- T -- C -- D	0.008794	0.000131	B -- T -- C	0.006467	0.000113	T -- C -- D	0.005445	0.000102
1.2900	0.0760	0.0004	2.3083	0.8871	0.1129	B	0.000793	0.000039	A	0.000653	0.000036	A -- C	0.003936	0.000088	A -- B	0.000623	0.000035	A -- D	0.003960	0.000089	A -- B -- D	0.000948	0.000043	A -- B -- C	0.004235	0.000091	A -- B -- C -- D	0.005878	0.000107	A -- C -- D	0.025102	0.000221	B -- T	0.001004	0.000044	A -- B -- T	0.000890	0.000042	T	0.000393	0.000028	B -- C	0.004857	0.000098	A -- B -- T -- D	0.001349	0.000051	B -- D	0.001652	0.000057	T -- D	0.000868	0.000041	C	0.123842	0.000465	A -- T -- C -- D	0.037227	0.000267	T -- C	0.002404	0.000068	A -- T -- D	0.005910	0.000108	C -- D	0.599763	0.000692	B -- T -- C -- D	0.012933	0.000159	A -- T -- C	0.006713	0.000115	D	0.094946	0.000414	<nil>	0.019682	0.000196	A -- B -- T -- C	0.005580	0.000105	B -- T -- D	0.002091	0.000064	A -- T	0.001115	0.000047	B -- C -- D	0.010237	0.000142	A -- B -- T -- C -- D	0.008736	0.000131	B -- T -- C	0.006331	0.000111	T -- C -- D	0.005348	0.000101
1.3000	0.0749	0.0004	2.2932	0.8882	0.1118	B	0.000773	0.000039	A	0.000636	0.000035	A -- C	0.003874	0.000088	A -- B	0.000614	0.000035	A -- D	0.003898	0.000088	A -- B -- D	0.000926	0.000043	A -- B -- C	0.004147	0.000090	A -- B -- C -- D	0.005839	0.000107	A -- C -- D	0.024935	0.000220	B -- T	0.000987	0.000044	A -- B -- T	0.000862	0.000041	T	0.000382	0.000027	B -- C	0.004808	0.000097	A -- B -- T -- D	0.001326	0.000051	B -- D	0.001614	0.000056	T -- D	0.000847	0.000040	C	0.123240	0.000464	A -- T -- C -- D	0.037023	0.000267	T -- C	0.002373	0.000067	A -- T -- D	0.005807	0.000107	C -- D	0.602907	0.000691	B -- T -- C -- D	0.012864	0.000158	A -- T -- C	0.006641	0.000115	D	0.094316	0.000413	<nil>	0.019403	0.000195	A -- B -- T -- C	0.005499	0.000104	B -- T -- D	0.002060	0.000064	A -- T	0.001081	0.000046	B -- C -- D	0.010125	0.000141	A -- B -- T -- C -- D	0.008714	0.000130	B -- T -- C	0.006245	0.000110	T -- C -- D	0.005234	0.000100
1.3100	0.0739	0.0004	2.2786	0.8892	0.1108	A	0.000618	0.000035	B	0.000736	0.000038	A -- C	0.003816	0.000087	A -- B	0.000597	0.000034	A -- D	0.003821	0.000087	A -- B -- D	0.000930	0.000043	A -- B -- C	0.004084	0.000090	A -- B -- C -- D	0.005825	0.000107	A -- C -- D	0.024744	0.000219	B -- T	0.000958	0.000043	A -- B -- T	0.000832	0.000041	B -- C	0.004751	0.000097	T	0.000389	0.000027	B -- C -- D	0.010017	0.000140	A -- B -- T -- D	0.001335	0.000051	B -- D	0.001567	0.000056	C	0.122666	0.000463	A -- T -- C -- D	0.036793	0.000266	T -- C	0.002323	0.000067	A -- T -- D	0.005694	0.000106	C -- D	0.605994	0.000690	B -- T -- C -- D	0.012799	0.000158	A -- T -- C	0.006571	0.000114	D	0.093689	0.000412	<nil>	0.019053	0.000193	A -- B -- T -- C	0.005409	0.000103	B -- T -- D	0.002019	0.000063	A -- T	0.001046	0.000046	A -- B -- T -- C -- D	0.008702	0.000130	B -- T -- C	0.006164	0.000110	T -- C -- D	0.005210	0.000100	T -- D	0.000849	0.000041
1.3200	0.0727	0.0004	2.2638	0.8902	0.1098	A	0.000594	0.000034	B	0.000715	0.000038	A -- C	0.003748	0.000086	A -- B	0.000596	0.000034	A -- D	0.003747	0.000086	A -- B -- C	0.004040	0.000089	A -- B -- D	0.000924	0.000043	A -- B -- C -- D	0.005822	0.000107	A -- C -- D	0.024528	0.000218	B -- T	0.000932	0.000043	A -- B -- T	0.000820	0.000040	B -- C	0.004669	0.000096	T	0.000365	0.000026	B -- D	0.001519	0.000055	B -- C -- D	0.009910	0.000139	A -- B -- T -- D	0.001335	0.000051	C	0.122057	0.000462	A -- T -- C -- D	0.036626	0.000265	T -- C	0.002256	0.000066	A -- T -- D	0.005581	0.000105	C -- D	0.609087	0.000689	B -- T -- C -- D	0.012732	0.000158	A -- T -- C	0.006488	0.000113	D	0.093085	0.000410	<nil>	0.018743	0.000191	A -- B -- T -- C	0.005348	0.000103	B -- T -- D	0.001970	0.000062	A -- T	0.001026	0.000045	A -- B -- T -- C -- D	0.008626	0.000130	B -- T -- C	0.006091	0.000109	T -- C -- D	0.005167	0.000100	T -- D	0.000854	0.000041
1.3300	0.0716	0.0003	2.2487	0.8912	0.1088	A	0.000582	0.000034	B	0.000688	0.000037	A -- C	0.003675	0.000085	A -- B	0.000591	0.000034	A -- D	0.003674	0.000085	A -- B -- C	0.003975	0.000088	A -- B -- D	0.000889	0.000042	A -- B -- C -- D	0.005794	0.000107	A -- C -- D	0.024365	0.000218	B -- T	0.000903	0.000042	B -- C	0.004583	0.000095	T	0.000340	0.000026	A -- B -- T	0.000812	0.000040	B -- D	0.001485	0.000054	B -- C -- D	0.009803	0.000139	A -- B -- T -- D	0.001315	0.000051	C	0.121487	0.000461	A -- T -- C -- D	0.036434	0.000265	T -- C	0.002204	0.000065	A -- T -- D	0.005502	0.000104	C -- D	0.612140	0.000688	B -- T -- C -- D	0.012643	0.000157	A -- T -- C	0.006409	0.000113	D	0.092527	0.000409	<nil>	0.018438	0.000190	A -- B -- T -- C	0.005284	0.000102	B -- T -- D	0.001932	0.000062	A -- T	0.001005	0.000045	A -- B -- T -- C -- D	0.008542	0.000129	B -- T -- C	0.006030	0.000109	T -- C -- D	0.005097	0.000099	T -- D	0.000854	0.000041
1.3400	0.0705	0.0003	2.2341	0.8921	0.1079	A	0.000564	0.000034	B	0.000650	0.000036	A -- C	0.003609	0.000085	A -- B	0.000585	0.000034	A -- D	0.003604	0.000085	A -- B -- C	0.003933	0.000088	A -- B -- D	0.000869	0.000041	A -- B -- C -- D	0.005746	0.000106	A -- C -- D	0.024193	0.000217	B -- T	0.000882	0.000042	B -- C	0.004536	0.000094	T	0.000325	0.000025	A -- B -- T	0.000799	0.000040	B -- D	0.001448	0.000053	B -- C -- D	0.009714	0.000138	A -- B -- T -- D	0.001305	0.000051	C	0.120887	0.000460	A -- T -- C -- D	0.036246	0.000264	T -- C	0.002128	0.000064	A -- T -- D	0.005412	0.000104	C -- D	0.615146	0.000687	B -- T -- C -- D	0.012539	0.000156	A -- T -- C	0.006349	0.000112	D	0.091962	0.000408	<nil>	0.018133	0.000188	A -- B -- T -- C	0.005226	0.000101	B -- T -- D	0.001902	0.000061	A -- T	0.000977	0.000044	A -- B -- T -- C -- D	0.008472	0.000129	B -- T -- C	0.005960	0.000108	T -- C -- D	0.005059	0.000098	T -- D	0.000839	0.000040
1.3500	0.0693	0.0003	2.2191	0.8931	0.1069	B	0.000622	0.000035	A	0.000546	0.000033	A -- C	0.003548	0.000084	A -- B	0.000576	0.000034	A -- D	0.003527	0.000084	A -- B -- C	0.003862	0.000087	A -- B -- D	0.000869	0.000041	A -- B -- C -- D	0.005715	0.000106	A -- C -- D	0.024031	0.000216	B -- T	0.000861	0.000041	B -- C	0.004479	0.000094	T	0.000317	0.000025	A -- B -- T	0.000778	0.000039	B -- D	0.001430	0.000053	B -- C -- D	0.009618	0.000137	A -- B -- T -- D	0.001300	0.000051	C	0.120300	0.000459	A -- T -- C -- D	0.036083	0.000263	T -- C	0.002081	0.000063	A -- T -- D	0.005329	0.000103	C -- D	0.618184	0.000686	B -- T -- C -- D	0.012487	0.000156	A -- T -- C	0.006253	0.000111	D	0.091365	0.000407	<nil>	0.017816	0.000187	A -- B -- T -- C	0.005179	0.000101	B -- T -- D	0.001864	0.000061	A -- T	0.000948	0.000043	T -- C -- D	0.004979	0.000098	B -- T -- C	0.005869	0.000107	A -- B -- T -- C -- D	0.008379	0.000128	T -- D	0.000805	0.000039
1.3600	0.0683	0.0003	2.2048	0.8940	0.1060	B	0.000596	0.000034	A	0.000526	0.000032	A -- C	0.003490	0.000083	A -- B	0.000564	0.000033	A -- D	0.003466	0.000083	A -- B -- C	0.003803	0.000087	A -- B -- D	0.000867	0.000041	A -- B -- C -- D	0.005715	0.000106	A -- C -- D	0.023819	0.000215	T	0.000299	0.000024	B -- T	0.000837	0.000041	B -- C	0.004414	0.000093	T -- D	0.000788	0.000039	A -- B -- T	0.000761	0.000039	B -- D	0.001408	0.000053	B -- C -- D	0.009531	0.000137	C	0.119686	0.000458	A -- T -- C -- D	0.035875	0.000263	T -- C	0.002023	0.000062	A -- T -- D	0.005257	0.000102	C -- D	0.621200	0.000685	B -- T -- C -- D	0.012395	0.000156	A -- T -- C	0.006156	0.000110	D	0.090727	0.000406	<nil>	0.017517	0.000185	A -- B -- T -- C	0.005140	0.000101	B -- T -- D	0.001830	0.000060	A -- T	0.000929	0.000043	B -- T -- C	0.005838	0.000107	A -- B -- T -- C -- D	0.008341	0.000128	T -- C -- D	0.004931	0.000097	A -- B -- T -- D	0.001271	0.000050
1.3700	0.0674	0.0003	2.1908	0.8949	0.1051	B	0.000585	0.000034	A	0.000511	0.000032	A -- C	0.003426	0.000082	A -- B	0.000550	0.000033	A -- D	0.003395	0.000082	A -- B -- C	0.003755	0.000086	A -- B -- D	0.000861	0.000041	A -- B -- C -- D	0.005751	0.000106	A -- C -- D	0.023602	0.000214	T	0.000283	0.000023	B -- T	0.000811	0.000040	B -- C	0.004361	0.000093	T -- D	0.000752	0.000038	A -- B -- T	0.000753	0.000039	B -- C -- D	0.009423	0.000136	A -- B -- T -- D	0.001243	0.000049	C	0.118959	0.000457	A -- T -- C -- D	0.035660	0.000262	T -- C	0.001980	0.000062	A -- T -- D	0.005180	0.000101	C -- D	0.624266	0.000684	B -- T -- C -- D	0.012242	0.000154	A -- T -- C	0.006079	0.000110	D	0.090055	0.000404	<nil>	0.017245	0.000184	A -- B -- T -- C	0.005084	0.000100	B -- T -- D	0.001803	0.000060	A -- T	0.000906	0.000042	B -- T -- C	0.005790	0.000106	A -- B -- T -- C -- D	0.008316	0.000127	T -- C -- D	0.004984	0.000098	B -- D	0.001390	0.000052
1.3800	0.0664	0.0003	2.1767	0.8959	0.1041	B	0.000562	0.000033	A	0.000498	0.000032	A -- C	0.003366	0.000082	A -- B	0.000528	0.000032	A -- D	0.003336	0.000081	A -- B -- C	0.003716	0.000086	A -- B -- D	0.000838	0.000041	A -- B -- C -- D	0.005742	0.000106	A -- C -- D	0.023428	0.000214	T	0.000272	0.000023	B -- T	0.000762	0.000039	B -- C	0.004308	0.000092	T -- D	0.000738	0.000038	A -- B -- T	0.000747	0.000038	A -- B -- T -- D	0.001220	0.000049	B -- C -- D	0.009290	0.000135	C	0.118341	0.000456	A -- T -- C -- D	0.035487	0.000261	T -- C	0.001981	0.000062	A -- T -- D	0.005092	0.000100	C -- D	0.627181	0.000683	B -- T -- C -- D	0.012171	0.000154	A -- T -- C	0.005998	0.000109	D	0.089474	0.000403	<nil>	0.016957	0.000182	A -- B -- T -- C	0.005016	0.000099	B -- T -- D	0.001763	0.000059	A -- T	0.000886	0.000042	B -- T -- C	0.005701	0.000106	A -- B -- T -- C -- D	0.008230	0.000127	T -- C -- D	0.005002	0.000098	B -- D	0.001368	0.000052
1.3900	0.0654	0.0003	2.1627	0.8968	0.1032	B	0.000557	0.000033	A	0.000482	0.000031	A -- C	0.003312	0.000081	A -- B	0.000524	0.000032	A -- D	0.003280	0.000081	A -- B -- C	0.003658	0.000085	A -- B -- D	0.000808	0.000040	A -- C -- D	0.023256	0.000213	A -- B -- C -- D	0.005728	0.000106	B -- D	0.001357	0.000052	T	0.000294	0.000024	B -- C	0.004268	0.000092	B -- T	0.000728	0.000038	T -- D	0.000755	0.000038	A -- B -- T	0.000727	0.000038	A -- B -- T -- D	0.001205	0.000049	C	0.117703	0.000455	A -- T -- C -- D	0.035308	0.000261	T -- C	0.001952	0.000061	A -- T -- D	0.004996	0.000099	C -- D	0.630107	0.000682	B -- T -- C -- D	0.012139	0.000154	A -- T -- C	0.005908	0.000108	D	0.088926	0.000402	<nil>	0.016621	0.000180	A -- B -- T -- C	0.004966	0.000099	B -- T -- D	0.001716	0.000058	A -- T	0.000867	0.000041	B -- T -- C	0.005593	0.000105	A -- B -- T -- C -- D	0.008136	0.000126	T -- C -- D	0.004937	0.000097	B -- C -- D	0.009183	0.000134
1.4000	0.0644	0.0003	2.1490	0.8979	0.1021	B	0.000552	0.000033	A	0.000470	0.000031	A -- C	0.003254	0.000080	A -- B	0.000512	0.000032	A -- D	0.003213	0.000080	A -- B -- C	0.003594	0.000084	A -- B -- D	0.000785	0.000039	A -- C -- D	0.023102	0.000212	A -- B -- C -- D	0.005658	0.000105	B -- D	0.001328	0.000051	T	0.000289	0.000024	B -- C	0.004225	0.000091	B -- T	0.000717	0.000038	T -- D	0.000730	0.000037	A -- B -- T	0.000714	0.000038	A -- B -- T -- D	0.001189	0.000048	C	0.116986	0.000454	A -- T -- C -- D	0.035095	0.000260	T -- C	0.001941	0.000061	A -- T -- D	0.004899	0.000099	C -- D	0.633008	0.000681	B -- T -- C -- D	0.012053	0.000153	A -- T -- C	0.005824	0.000107	D	0.088369	0.000401	<nil>	0.016347	0.000179	A -- B -- T -- C	0.004923	0.000098	B -- T -- D	0.001678	0.000057	A -- T	0.000851	0.000041	B -- T -- C	0.005539	0.000104	A -- B -- T -- C -- D	0.008054	0.000125	T -- C -- D	0.004950	0.000098	B -- C -- D	0.009151	0.000134
1.4100	0.0635	0.0003	2.1356	0.8988	0.1012	A	0.000455	0.000030	A -- C	0.003194	0.000080	B	0.000545	0.000033	A -- B	0.000485	0.000031	A -- D	0.003159	0.000079	A -- B -- C	0.003542	0.000084	A -- B -- D	0.000772	0.000039	A -- C -- D	0.022929	0.000211	A -- B -- C -- D	0.005592	0.000105	B -- D	0.001294	0.000050	T	0.000281	0.000023	T -- D	0.000707	0.000037	B -- C	0.004197	0.000091	B -- T	0.000700	0.000037	A -- B -- T	0.000706	0.000037	A -- B -- T -- D	0.001171	0.000048	C	0.116314	0.000453	A -- T -- C -- D	0.034851	0.000259	T -- C	0.001950	0.000061	A -- T -- D	0.004823	0.000098	C -- D	0.635852	0.000680	B -- T -- C -- D	0.012007	0.000153	A -- T -- C	0.005756	0.000107	D	0.087778	0.000400	<nil>	0.016063	0.000177	A -- B -- T -- C	0.004882	0.000098	B -- T -- D	0.001650	0.000057	A -- T	0.000821	0.000040	B -- T -- C	0.005469	0.000104	A -- B -- T -- C -- D	0.008042	0.000125	T -- C -- D	0.004900	0.000097	B -- C -- D	0.009110	0.000134
1.4200	0.0625	0.0003	2.1224	0.8998	0.1002	A	0.000444	0.000030	A -- B	0.000471	0.000031	A -- C	0.003136	0.000079	B	0.000547	0.000033	A -- D	0.003093	0.000078	A -- B -- C	0.003468	0.000083	A -- B -- D	0.000763	0.000039	A -- C -- D	0.022746	0.000211	A -- B -- C -- D	0.005562	0.000104	B -- D	0.001263	0.000050	T	0.000259	0.000022	T -- D	0.000695	0.000037	B -- C	0.004164	0.000090	B -- T	0.000690	0.000037	A -- B -- T	0.000698	0.000037	A -- B -- T -- D	0.001156	0.000048	C	0.115730	0.000452	A -- T -- C -- D	0.034646	0.000258	T -- C	0.001946	0.000061	A -- T -- D	0.004743	0.000097	C -- D	0.638616	0.000679	B -- T -- C -- D	0.011966	0.000153	A -- T -- C	0.005668	0.000106	D	0.087181	0.000398	<nil>	0.015774	0.000176	A -- B -- T -- C	0.004834	0.000098	B -- T -- D	0.001604	0.000056	A -- T	0.000804	0.000040	B -- T -- C	0.005412	0.000103	A -- B -- T -- C -- D	0.007991	0.000125	T -- C -- D	0.004872	0.000097	B -- C -- D	0.009058	0.000133
