Time	TH	ErrTH	H	Prob[A--B--C]	ErrProb[A--B--C]	Prob[<nil>]	ErrProb[<nil>]	Prob[D]	ErrProb[D]	Prob[T]	ErrProb[T]	Prob[B--T--C--D]	ErrProb[B--T--C--D]	Prob[A--C]	ErrProb[A--C]	Prob[T--D]	ErrProb[T--D]	Prob[A--B--T]	ErrProb[A--B--T]	Prob[A--B--T--C--D]	ErrProb[A--B--T--C--D]	Prob[B--C--D]	ErrProb[B--C--D]	Prob[T--C--D]	ErrProb[T--C--D]	Prob[B--T--D]	ErrProb[B--T--D]	Prob[C]	ErrProb[C]	Prob[A--T--C--D]	ErrProb[A--T--C--D]	Prob[B--D]	ErrProb[B--D]	Prob[B--T]	ErrProb[B--T]	Prob[A--B--T--C]	ErrProb[A--B--T--C]	Prob[B--T--C]	ErrProb[B--T--C]	Prob[T--C]	ErrProb[T--C]	Prob[A--B--T--D]	ErrProb[A--B--T--D]	Prob[A--T--C]	ErrProb[A--T--C]	Prob[A--D]	ErrProb[A--D]	Prob[B--C]	ErrProb[B--C]	Prob[C--D]	ErrProb[C--D]	Prob[A--T]	ErrProb[A--T]	Prob[A--C--D]	ErrProb[A--C--D]	Prob[A--B--D]	ErrProb[A--B--D]	Prob[A--B]	ErrProb[A--B]	Prob[B]	ErrProb[B]	Prob[A--T--D]	ErrProb[A--T--D]	Prob[A]	ErrProb[A]	Prob[A--B--C--D]	ErrProb[A--B--C--D]	
4.5000	0.0018	0.0001	0.2375	0.000118	0.000015	0.000059	0.000011	0.005518	0.000105	0.000006	0.000003	0.001130	0.000047	0.000014	0.000005	0.000006	0.000003	0	0	0.000901	0.000042	0.000546	0.000033	0.000448	0.000030	0.000010	0.000004	0.010576	0.000145	0.003295	0.000081	0.000002	0.000002	0.000008	0.000004	0.000266	0.000023	0.000297	0.000024	0.000084	0.000013	0.000018	0.000006	0.000109	0.000015	0.000011	0.000005	0.000152	0.000017	0.974667	0.000222	0.000002	0.000002	0.001380	0.000052	0.000003	0.000002	0	0	0	0	0.000021	0.000006	0.000002	0.000002	0.000351	0.000026	
4.5100	0.0017	0.0001	0.2356	0.000120	0.000015	0.000058	0.000011	0.005459	0.000104	0.000006	0.000003	0.001134	0.000047	0.000012	0.000005	0.000006	0.000003	0	0	0.000877	0.000042	0.000543	0.000033	0.000441	0.000029	0.000010	0.000004	0.010474	0.000144	0.003282	0.000081	0.000002	0.000002	0.000008	0.000004	0.000265	0.000023	0.000296	0.000024	0.000092	0.000013	0.000018	0.000006	0.000104	0.000014	0.000010	0.000004	0.000150	0.000017	0.974897	0.000221	0.000002	0.000002	0.001370	0.000052	0.000004	0.000003	0	0	0	0	0.000017	0.000006	0.000002	0.000002	0.000341	0.000026	
4.5200	0.0017	0.0001	0.2338	0.000122	0.000016	0.000058	0.000011	0.005401	0.000104	0.000006	0.000003	0.001131	0.000047	0.000012	0.000005	0.000006	0.000003	0	0	0.000859	0.000041	0.000538	0.000033	0.000434	0.000029	0.000010	0.000004	0.010384	0.000143	0.003259	0.000081	0.000002	0.000002	0.000008	0.000004	0.000264	0.000023	0.000299	0.000024	0.000096	0.000014	0.000018	0.000006	0.000099	0.000014	0.000010	0.000004	0.000144	0.000017	0.975125	0.000220	0.000002	0.000002	0.001361	0.000052	0.000004	0.000003	0	0	0	0	0.000016	0.000006	0.000002	0.000002	0.000332	0.000026	
4.5300	0.0017	0.0000	0.2320	0.000120	0.000015	0.000058	0.000011	0.005347	0.000103	0.000006	0.000003	0.001136	0.000047	0.000011	0.000005	0.000007	0.000004	0	0	0.000836	0.000041	0.000539	0.000033	0.000428	0.000029	0.000009	0.000004	0.010288	0.000143	0.003234	0.000080	0.000002	0.000002	0.000008	0.000004	0.000263	0.000023	0.000303	0.000024	0.000091	0.000013	0.000018	0.000006	0.000097	0.000014	0.000010	0.000004	0.000145	0.000017	0.975351	0.000219	0.000002	0.000002	0.001360	0.000052	0.000004	0.000003	0	0	0	0	0.000016	0.000006	0.000002	0.000002	0.000312	0.000025	
4.5400	0.0016	0.0000	0.2301	0.000118	0.000015	0.000058	0.000011	0.005290	0.000102	0.000006	0.000003	0.001147	0.000048	0.000010	0.000004	0.000008	0.000004	0	0	0.000821	0.000040	0.000533	0.000033	0.000405	0.000028	0.000010	0.000004	0.010189	0.000142	0.003210	0.000080	0.000004	0.000003	0.000008	0.000004	0.000257	0.000023	0.000312	0.000025	0.000090	0.000013	0.000016	0.000006	0.000093	0.000014	0.000010	0.000004	0.000140	0.000017	0.975583	0.000218	0.000002	0.000002	0.001350	0.000052	0.000002	0.000002	0	0	0	0	0.000016	0.000006	0.000002	0.000002	0.000308	0.000025	
4.5500	0.0016	0.0000	0.2284	0.000112	0.000015	0.000058	0.000011	0.005240	0.000102	0.000006	0.000003	0.001153	0.000048	0.000010	0.000004	0.000006	0.000003	0	0	0.000821	0.000040	0.000519	0.000032	0.000395	0.000028	0.000010	0.000004	0.010089	0.000141	0.003172	0.000079	0.000002	0.000002	0.000008	0.000004	0.000252	0.000022	0.000317	0.000025	0.000095	0.000014	0.000017	0.000006	0.000092	0.000014	0.000010	0.000004	0.000140	0.000017	0.975808	0.000217	0.000002	0.000002	0.001335	0.000052	0.000002	0.000002	0	0	0	0	0.000015	0.000005	0.000002	0.000002	0.000312	0.000025	
4.5600	0.0016	0.0000	0.2267	0.000113	0.000015	0.000058	0.000011	0.005178	0.000101	0.000006	0.000003	0.001138	0.000047	0.000009	0.000004	0.000006	0.000003	0	0	0.000806	0.000040	0.000522	0.000032	0.000409	0.000028	0.000010	0.000004	0.010007	0.000141	0.003146	0.000079	0.000002	0.000002	0.000008	0.000004	0.000251	0.000022	0.000310	0.000025	0.000098	0.000014	0.000018	0.000006	0.000095	0.000014	0.000010	0.000004	0.000136	0.000016	0.976021	0.000216	0.000002	0.000002	0.001323	0.000051	0.000002	0.000002	0	0	0	0	0.000014	0.000005	0.000002	0.000002	0.000299	0.000024	
4.5700	0.0016	0.0000	0.2251	0.000117	0.000015	0.000058	0.000011	0.005134	0.000101	0.000006	0.000003	0.001115	0.000047	0.000008	0.000004	0.000006	0.000003	0	0	0.000801	0.000040	0.000517	0.000032	0.000417	0.000028	0.000012	0.000005	0.009935	0.000140	0.003121	0.000079	0.000002	0.000002	0.000006	0.000003	0.000245	0.000022	0.000314	0.000025	0.000098	0.000014	0.000018	0.000006	0.000092	0.000014	0.000010	0.000004	0.000130	0.000016	0.976215	0.000215	0.000002	0.000002	0.001313	0.000051	0.000002	0.000002	0	0	0	0	0.000014	0.000005	0.000002	0.000002	0.000289	0.000024	
4.5800	0.0016	0.0000	0.2236	0.000118	0.000015	0.000056	0.000010	0.005083	0.000100	0.000006	0.000003	0.001108	0.000047	0.000008	0.000004	0.000006	0.000003	0	0	0.000791	0.000039	0.000510	0.000032	0.000428	0.000029	0.000012	0.000005	0.009863	0.000140	0.003102	0.000079	0.000002	0.000002	0.000006	0.000003	0.000236	0.000022	0.000313	0.000025	0.000099	0.000014	0.000018	0.000006	0.000090	0.000013	0.000010	0.000004	0.000126	0.000016	0.976402	0.000215	0.000002	0.000002	0.001311	0.000051	0.000002	0.000002	0	0	0	0	0.000014	0.000005	0.000002	0.000002	0.000277	0.000023	
4.5900	0.0016	0.0000	0.2221	0.000116	0.000015	0.000054	0.000010	0.005043	0.000100	0.000006	0.000003	0.001099	0.000047	0.000008	0.000004	0.000002	0.000002	0	0	0.000786	0.000039	0.000501	0.000031	0.000427	0.000029	0.000012	0.000005	0.009791	0.000139	0.003074	0.000078	0.000002	0.000002	0.000006	0.000003	0.000231	0.000021	0.000308	0.000025	0.000105	0.000014	0.000018	0.000006	0.000089	0.000013	0.000010	0.000004	0.000126	0.000016	0.976589	0.000214	0.000002	0.000002	0.001299	0.000051	0.000002	0.000002	0	0	0	0	0.000014	0.000005	0.000002	0.000002	0.000277	0.000023	
4.6000	0.0016	0.0000	0.2205	0.000114	0.000015	0.000054	0.000010	0.004988	0.000100	0.000006	0.000003	0.001085	0.000046	0.000008	0.000004	0.000002	0.000002	0	0	0.000789	0.000039	0.000499	0.000031	0.000425	0.000029	0.000012	0.000005	0.009731	0.000139	0.003038	0.000078	0.000002	0.000002	0.000006	0.000003	0.000223	0.000021	0.000310	0.000025	0.000098	0.000014	0.000018	0.000006	0.000090	0.000013	0.000010	0.000004	0.000125	0.000016	0.976783	0.000213	0.000002	0.000002	0.001292	0.000051	0.000002	0.000002	0	0	0	0	0.000014	0.000005	0.000002	0.000002	0.000274	0.000023	
4.6100	0.0016	0.0000	0.2190	0.000114	0.000015	0.000054	0.000010	0.004934	0.000099	0.000006	0.000003	0.001067	0.000046	0.000008	0.000004	0.000004	0.000003	0.000001	0.000001	0.000802	0.000040	0.000490	0.000031	0.000443	0.000029	0.000010	0.000004	0.009636	0.000138	0.002992	0.000077	0.000002	0.000002	0.000006	0.000003	0.000225	0.000021	0.000308	0.000025	0.000096	0.000014	0.000017	0.000006	0.000090	0.000013	0.000010	0.000004	0.000124	0.000016	0.976986	0.000212	0.000002	0.000002	0.001282	0.000051	0.000002	0.000002	0	0	0	0	0.000014	0.000005	0.000002	0.000002	0.000274	0.000023	
4.6200	0.0016	0.0000	0.2175	0.000117	0.000015	0.000054	0.000010	0.004893	0.000099	0.000006	0.000003	0.001044	0.000045	0.000008	0.000004	0.000004	0.000003	0	0	0.000797	0.000040	0.000477	0.000031	0.000459	0.000030	0.000010	0.000004	0.009554	0.000137	0.002964	0.000077	0.000002	0.000002	0.000006	0.000003	0.000228	0.000021	0.000309	0.000025	0.000094	0.000014	0.000016	0.000006	0.000086	0.000013	0.000010	0.000004	0.000126	0.000016	0.977175	0.000211	0.000002	0.000002	0.001273	0.000050	0.000002	0.000002	0	0	0	0	0.000014	0.000005	0.000002	0.000002	0.000269	0.000023	
4.6300	0.0016	0.0000	0.2159	0.000115	0.000015	0.000054	0.000010	0.004843	0.000098	0.000006	0.000003	0.001029	0.000045	0.000008	0.000004	0.000004	0.000003	0	0	0.000793	0.000039	0.000469	0.000030	0.000459	0.000030	0.000010	0.000004	0.009468	0.000137	0.002940	0.000076	0.000002	0.000002	0.000006	0.000003	0.000220	0.000021	0.000308	0.000025	0.000100	0.000014	0.000016	0.000006	0.000086	0.000013	0.000010	0.000004	0.000126	0.000016	0.977379	0.000210	0.000002	0.000002	0.001269	0.000050	0.000002	0.000002	0	0	0	0	0.000014	0.000005	0.000002	0.000002	0.000260	0.000023	
4.6400	0.0016	0.0000	0.2140	0.000111	0.000015	0.000053	0.000010	0.004792	0.000098	0.000006	0.000003	0.001024	0.000045	0.000008	0.000004	0.000006	0.000003	0	0	0.000771	0.000039	0.000459	0.000030	0.000463	0.000030	0.000008	0.000004	0.009367	0.000136	0.002917	0.000076	0.000002	0.000002	0.000006	0.000003	0.000216	0.000021	0.000310	0.000025	0.000102	0.000014	0.000016	0.000006	0.000086	0.000013	0.000010	0.000004	0.000126	0.000016	0.977609	0.000209	0.000002	0.000002	0.001261	0.000050	0.000002	0.000002	0	0	0	0	0.000012	0.000005	0.000002	0.000002	0.000253	0.000022	
4.6500	0.0015	0.0000	0.2124	0.000110	0.000015	0.000048	0.000010	0.004733	0.000097	0.000006	0.000003	0.001015	0.000045	0.000008	0.000004	0.000006	0.000003	0	0	0.000733	0.000038	0.000457	0.000030	0.000475	0.000030	0.000008	0.000004	0.009292	0.000136	0.002901	0.000076	0.000002	0.000002	0.000006	0.000003	0.000219	0.000021	0.000307	0.000025	0.000106	0.000014	0.000016	0.000006	0.000086	0.000013	0.000006	0.000003	0.000124	0.000016	0.977813	0.000208	0.000002	0.000002	0.001252	0.000050	0.000004	0.000003	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000253	0.000022	
4.6600	0.0015	0.0000	0.2107	0.000110	0.000015	0.000048	0.000010	0.004693	0.000097	0.000006	0.000003	0.001001	0.000044	0.000008	0.000004	0.000006	0.000003	0	0	0.000730	0.000038	0.000452	0.000030	0.000470	0.000030	0.000010	0.000004	0.009197	0.000135	0.002872	0.000076	0.000004	0.000003	0.000006	0.000003	0.000218	0.000021	0.000305	0.000025	0.000106	0.000014	0.000014	0.000005	0.000083	0.000013	0.000006	0.000003	0.000123	0.000016	0.978024	0.000207	0.000002	0.000002	0.001241	0.000050	0.000002	0.000002	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000251	0.000022	
4.6700	0.0015	0.0000	0.2091	0.000106	0.000015	0.000048	0.000010	0.004652	0.000096	0.000006	0.000003	0.000983	0.000044	0.000008	0.000004	0.000006	0.000003	0	0	0.000726	0.000038	0.000438	0.000029	0.000475	0.000030	0.000010	0.000004	0.009118	0.000134	0.002845	0.000075	0.000004	0.000003	0.000006	0.000003	0.000216	0.000021	0.000307	0.000025	0.000104	0.000014	0.000014	0.000005	0.000083	0.000013	0.000006	0.000003	0.000123	0.000016	0.978218	0.000206	0.000002	0.000002	0.001226	0.000049	0.000002	0.000002	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000256	0.000022	
4.6800	0.0015	0.0000	0.2077	0.000109	0.000015	0.000048	0.000010	0.004620	0.000096	0.000006	0.000003	0.000961	0.000044	0.000008	0.000004	0.000005	0.000003	0	0	0.000716	0.000038	0.000437	0.000029	0.000477	0.000030	0.000010	0.000004	0.009045	0.000134	0.002825	0.000075	0.000004	0.000003	0.000006	0.000003	0.000218	0.000021	0.000310	0.000025	0.000093	0.000013	0.000014	0.000005	0.000083	0.000013	0.000006	0.000003	0.000117	0.000015	0.978395	0.000205	0.000002	0.000002	0.001211	0.000049	0.000002	0.000002	0	0	0	0	0.000011	0.000005	0.000002	0.000002	0.000260	0.000023	
4.6900	0.0015	0.0000	0.2063	0.000111	0.000015	0.000048	0.000010	0.004578	0.000095	0.000006	0.000003	0.000954	0.000043	0.000008	0.000004	0.000004	0.000003	0	0	0.000705	0.000037	0.000435	0.000029	0.000474	0.000030	0.000010	0.000004	0.008967	0.000133	0.002805	0.000075	0.000004	0.000003	0.000006	0.000003	0.000221	0.000021	0.000304	0.000025	0.000093	0.000013	0.000014	0.000005	0.000082	0.000013	0.000006	0.000003	0.000116	0.000015	0.978571	0.000205	0.000002	0.000002	0.001201	0.000049	0.000002	0.000002	0	0	0	0	0.000012	0.000005	0.000002	0.000002	0.000259	0.000023	
4.7000	0.0015	0.0000	0.2046	0.000111	0.000015	0.000048	0.000010	0.004532	0.000095	0.000006	0.000003	0.000949	0.000043	0.000008	0.000004	0.000004	0.000003	0	0	0.000696	0.000037	0.000435	0.000029	0.000455	0.000030	0.000010	0.000004	0.008888	0.000133	0.002781	0.000074	0.000004	0.000003	0.000006	0.000003	0.000224	0.000021	0.000301	0.000024	0.000098	0.000014	0.000014	0.000005	0.000081	0.000013	0.000006	0.000003	0.000113	0.000015	0.978771	0.000204	0.000002	0.000002	0.001191	0.000049	0.000002	0.000002	0	0	0	0	0.000012	0.000005	0.000002	0.000002	0.000252	0.000022	
4.7100	0.0015	0.0000	0.2027	0.000112	0.000015	0.000048	0.000010	0.004485	0.000094	0.000006	0.000003	0.000934	0.000043	0.000008	0.000004	0.000004	0.000003	0	0	0.000700	0.000037	0.000422	0.000029	0.000436	0.000029	0.000010	0.000004	0.008795	0.000132	0.002753	0.000074	0.000004	0.000003	0.000006	0.000003	0.000228	0.000021	0.000299	0.000024	0.000090	0.000013	0.000014	0.000005	0.000080	0.000013	0.000006	0.000003	0.000109	0.000015	0.979002	0.000203	0.000002	0.000002	0.001183	0.000049	0.000002	0.000002	0	0	0	0	0.000012	0.000005	0.000002	0.000002	0.000249	0.000022	
4.7200	0.0014	0.0000	0.2010	0.000108	0.000015	0.000048	0.000010	0.004442	0.000094	0.000006	0.000003	0.000930	0.000043	0.000008	0.000004	0.000004	0.000003	0	0	0.000699	0.000037	0.000421	0.000029	0.000427	0.000029	0.000010	0.000004	0.008701	0.000131	0.002721	0.000074	0.000004	0.000003	0.000006	0.000003	0.000224	0.000021	0.000296	0.000024	0.000085	0.000013	0.000014	0.000005	0.000082	0.000013	0.000006	0.000003	0.000112	0.000015	0.979208	0.000202	0.000002	0.000002	0.001173	0.000048	0.000002	0.000002	0	0	0	0	0.000012	0.000005	0.000002	0.000002	0.000246	0.000022	
4.7300	0.0014	0.0000	0.1995	0.000101	0.000014	0.000048	0.000010	0.004401	0.000094	0.000006	0.000003	0.000909	0.000042	0.000008	0.000004	0.000006	0.000003	0	0	0.000706	0.000037	0.000425	0.000029	0.000426	0.000029	0.000008	0.000004	0.008618	0.000131	0.002691	0.000073	0.000004	0.000003	0.000006	0.000003	0.000225	0.000021	0.000294	0.000024	0.000085	0.000013	0.000014	0.000005	0.000081	0.000013	0.000006	0.000003	0.000114	0.000015	0.979397	0.000201	0.000002	0.000002	0.001158	0.000048	0.000002	0.000002	0	0	0	0	0.000012	0.000005	0.000002	0.000002	0.000244	0.000022	
4.7400	0.0014	0.0000	0.1980	0.000100	0.000014	0.000048	0.000010	0.004360	0.000093	0.000006	0.000003	0.000899	0.000042	0.000008	0.000004	0.000006	0.000003	0	0	0.000696	0.000037	0.000427	0.000029	0.000418	0.000028	0.000008	0.000004	0.008535	0.000130	0.002669	0.000073	0.000004	0.000003	0.000006	0.000003	0.000227	0.000021	0.000289	0.000024	0.000085	0.000013	0.000014	0.000005	0.000082	0.000013	0.000006	0.000003	0.000114	0.000015	0.979592	0.000200	0.000002	0.000002	0.001139	0.000048	0.000002	0.000002	0	0	0	0	0.000012	0.000005	0.000002	0.000002	0.000245	0.000022	
4.7500	0.0014	0.0000	0.1967	0.000101	0.000014	0.000048	0.000010	0.004323	0.000093	0.000006	0.000003	0.000906	0.000042	0.000008	0.000004	0.000006	0.000003	0	0	0.000694	0.000037	0.000424	0.000029	0.000412	0.000028	0.000008	0.000004	0.008473	0.000130	0.002636	0.000072	0.000002	0.000002	0.000006	0.000003	0.000223	0.000021	0.000274	0.000023	0.000093	0.000013	0.000014	0.000005	0.000083	0.000013	0.000006	0.000003	0.000112	0.000015	0.979751	0.000199	0.000002	0.000002	0.001132	0.000048	0.000002	0.000002	0	0	0	0	0.000012	0.000005	0.000002	0.000002	0.000242	0.000022	
4.7600	0.0014	0.0000	0.1950	0.000105	0.000014	0.000047	0.000010	0.004259	0.000092	0.000006	0.000003	0.000896	0.000042	0.000008	0.000004	0.000006	0.000003	0	0	0.000681	0.000037	0.000420	0.000029	0.000414	0.000028	0.000008	0.000004	0.008423	0.000129	0.002616	0.000072	0.000002	0.000002	0.000006	0.000003	0.000223	0.000021	0.000263	0.000023	0.000100	0.000014	0.000014	0.000005	0.000079	0.000013	0.000006	0.000003	0.000103	0.000014	0.979942	0.000198	0.000002	0.000002	0.001125	0.000047	0.000002	0.000002	0	0	0	0	0.000011	0.000005	0.000002	0.000002	0.000230	0.000021	
4.7700	0.0014	0.0000	0.1936	0.000108	0.000015	0.000046	0.000010	0.004215	0.000092	0.000006	0.000003	0.000903	0.000042	0.000008	0.000004	0.000006	0.000003	0	0	0.000664	0.000036	0.000417	0.000029	0.000412	0.000028	0.000008	0.000004	0.008356	0.000129	0.002592	0.000072	0.000002	0.000002	0.000006	0.000003	0.000217	0.000021	0.000265	0.000023	0.000098	0.000014	0.000014	0.000005	0.000078	0.000012	0.000006	0.000003	0.000103	0.000014	0.980113	0.000197	0.000002	0.000002	0.001114	0.000047	0.000002	0.000002	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000227	0.000021	
4.7800	0.0014	0.0000	0.1922	0.000106	0.000014	0.000046	0.000010	0.004179	0.000091	0.000006	0.000003	0.000898	0.000042	0.000008	0.000004	0.000006	0.000003	0	0	0.000664	0.000036	0.000410	0.000029	0.000407	0.000028	0.000008	0.000004	0.008296	0.000128	0.002568	0.000071	0.000002	0.000002	0.000006	0.000003	0.000213	0.000020	0.000267	0.000023	0.000094	0.000014	0.000014	0.000005	0.000078	0.000012	0.000006	0.000003	0.000099	0.000014	0.980273	0.000197	0.000002	0.000002	0.001098	0.000047	0.000002	0.000002	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000232	0.000021	
4.7900	0.0014	0.0000	0.1908	0.000106	0.000015	0.000044	0.000009	0.004139	0.000091	0.000006	0.000003	0.000887	0.000042	0.000008	0.000004	0.000006	0.000003	0	0	0.000670	0.000036	0.000408	0.000028	0.000398	0.000028	0.000008	0.000004	0.008222	0.000128	0.002540	0.000071	0.000002	0.000002	0.000006	0.000003	0.000204	0.000020	0.000265	0.000023	0.000099	0.000014	0.000014	0.000005	0.000079	0.000013	0.000006	0.000003	0.000098	0.000014	0.980454	0.000196	0.000002	0.000002	0.001089	0.000047	0.000002	0.000002	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000225	0.000021	
4.8000	0.0014	0.0000	0.1891	0.000104	0.000014	0.000043	0.000009	0.004092	0.000090	0.000006	0.000003	0.000885	0.000042	0.000008	0.000004	0.000006	0.000003	0	0	0.000680	0.000037	0.000406	0.000028	0.000383	0.000027	0.000008	0.000004	0.008131	0.000127	0.002506	0.000071	0.000000	0.000000	0.000006	0.000003	0.000199	0.000020	0.000260	0.000023	0.000107	0.000014	0.000014	0.000005	0.000080	0.000013	0.000006	0.000003	0.000101	0.000014	0.980659	0.000195	0.000002	0.000002	0.001080	0.000046	0.000002	0.000002	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000215	0.000021	
4.8100	0.0014	0.0000	0.1877	0.000104	0.000014	0.000040	0.000009	0.004053	0.000090	0.000006	0.000003	0.000886	0.000042	0.000008	0.000004	0.000006	0.000003	0	0	0.000671	0.000036	0.000394	0.000028	0.000388	0.000027	0.000008	0.000004	0.008067	0.000126	0.002480	0.000070	0	0	0.000006	0.000003	0.000189	0.000019	0.000257	0.000023	0.000112	0.000015	0.000014	0.000005	0.000080	0.000013	0.000006	0.000003	0.000098	0.000014	0.980825	0.000194	0.000002	0.000002	0.001070	0.000046	0.000002	0.000002	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000215	0.000021	
4.8200	0.0013	0.0000	0.1862	0.000104	0.000014	0.000040	0.000009	0.004019	0.000089	0.000006	0.000003	0.000883	0.000042	0.000008	0.000004	0.000005	0.000003	0	0	0.000665	0.000036	0.000381	0.000027	0.000370	0.000027	0.000008	0.000004	0.008008	0.000126	0.002462	0.000070	0	0	0.000006	0.000003	0.000190	0.000019	0.000252	0.000022	0.000112	0.000015	0.000016	0.000006	0.000079	0.000013	0.000006	0.000003	0.000095	0.000014	0.980998	0.000193	0.000002	0.000002	0.001060	0.000046	0.000002	0.000002	0	0	0	0	0.000009	0.000004	0.000002	0.000002	0.000212	0.000020	
4.8300	0.0013	0.0000	0.1847	0.000109	0.000015	0.000040	0.000009	0.003980	0.000089	0.000006	0.000003	0.000875	0.000042	0.000008	0.000004	0.000004	0.000003	0	0	0.000662	0.000036	0.000380	0.000027	0.000359	0.000026	0.000008	0.000004	0.007924	0.000125	0.002441	0.000070	0	0	0.000006	0.000003	0.000192	0.000020	0.000244	0.000022	0.000116	0.000015	0.000016	0.000006	0.000077	0.000012	0.000006	0.000003	0.000094	0.000014	0.981176	0.000192	0.000002	0.000002	0.001054	0.000046	0.000002	0.000002	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000206	0.000020	
4.8400	0.0013	0.0000	0.1830	0.000106	0.000014	0.000040	0.000009	0.003928	0.000088	0.000006	0.000003	0.000870	0.000041	0.000008	0.000004	0.000006	0.000003	0	0	0.000648	0.000036	0.000380	0.000027	0.000352	0.000026	0.000006	0.000003	0.007858	0.000125	0.002418	0.000069	0	0	0.000006	0.000003	0.000196	0.000020	0.000241	0.000022	0.000106	0.000014	0.000016	0.000006	0.000077	0.000012	0.000006	0.000003	0.000092	0.000013	0.981376	0.000191	0.000002	0.000002	0.001045	0.000046	0.000002	0.000002	0	0	0	0	0.000010	0.000004	0.000002	0.000002	0.000198	0.000020	
4.8500	0.0013	0.0000	0.1814	0.000103	0.000014	0.000037	0.000009	0.003879	0.000088	0.000006	0.000003	0.000870	0.000041	0.000006	0.000003	0.000006	0.000003	0	0	0.000630	0.000035	0.000381	0.000027	0.000341	0.000026	0.000006	0.000003	0.007799	0.000124	0.002398	0.000069	0	0	0.000006	0.000003	0.000205	0.000020	0.000239	0.000022	0.000104	0.000014	0.000016	0.000006	0.000073	0.000012	0.000003	0.000002	0.000092	0.000013	0.981551	0.000190	0.000002	0.000002	0.001038	0.000045	0.000005	0.000003	0.000000	0.000000	0	0	0.000008	0.000004	0.000002	0.000002	0.000196	0.000020	
4.8600	0.0012	0.0000	0.1802	0.000102	0.000014	0.000036	0.000008	0.003827	0.000087	0.000006	0.000003	0.000865	0.000041	0.000006	0.000003	0.000006	0.000003	0	0	0.000613	0.000035	0.000385	0.000028	0.000347	0.000026	0.000006	0.000003	0.007747	0.000124	0.002379	0.000069	0	0	0.000006	0.000003	0.000201	0.000020	0.000239	0.000022	0.000105	0.000014	0.000016	0.000006	0.000072	0.000012	0.000002	0.000002	0.000091	0.000013	0.981705	0.000189	0.000002	0.000002	0.001029	0.000045	0.000004	0.000003	0.000002	0.000002	0	0	0.000008	0.000004	0.000002	0.000002	0.000191	0.000019	
4.8700	0.0012	0.0000	0.1789	0.000105	0.000014	0.000036	0.000008	0.003782	0.000087	0.000006	0.000003	0.000853	0.000041	0.000006	0.000003	0.000006	0.000003	0	0	0.000612	0.000035	0.000377	0.000027	0.000348	0.000026	0.000006	0.000003	0.007678	0.000123	0.002356	0.000068	0	0	0.000006	0.000003	0.000204	0.000020	0.000230	0.000021	0.000110	0.000015	0.000016	0.000006	0.000073	0.000012	0.000002	0.000002	0.000091	0.000013	0.981869	0.000189	0.000002	0.000002	0.001019	0.000045	0.000004	0.000003	0.000002	0.000002	0	0	0.000008	0.000004	0.000002	0.000002	0.000191	0.000019	
4.8800	0.0012	0.0000	0.1776	0.000103	0.000014	0.000036	0.000008	0.003755	0.000086	0.000006	0.000003	0.000838	0.000041	0.000006	0.000003	0.000006	0.000003	0	0	0.000613	0.000035	0.000372	0.000027	0.000357	0.000026	0.000006	0.000003	0.007597	0.000123	0.002328	0.000068	0	0	0.000006	0.000003	0.000206	0.000020	0.000218	0.000021	0.000118	0.000015	0.000016	0.000006	0.000074	0.000012	0.000002	0.000002	0.000091	0.000013	0.982026	0.000188	0.000002	0.000002	0.001013	0.000045	0.000002	0.000002	0.000004	0.000003	0	0	0.000008	0.000004	0.000002	0.000002	0.000190	0.000019	
4.8900	0.0012	0.0000	0.1765	0.000104	0.000014	0.000036	0.000008	0.003734	0.000086	0.000006	0.000003	0.000824	0.000040	0.000006	0.000003	0.000005	0.000003	0	0	0.000613	0.000035	0.000373	0.000027	0.000374	0.000027	0.000006	0.000003	0.007524	0.000122	0.002303	0.000068	0	0	0.000006	0.000003	0.000207	0.000020	0.000210	0.000020	0.000119	0.000015	0.000016	0.000006	0.000072	0.000012	0.000002	0.000002	0.000090	0.000013	0.982165	0.000187	0.000002	0.000002	0.001001	0.000045	0.000002	0.000002	0.000004	0.000003	0	0	0.000008	0.000004	0.000002	0.000002	0.000186	0.000019	
