Time	TH	ErrorTH	H	HD=0	HD=1	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.7800	0.1742	0.0005	3.2345	0.8161	0.1839	A -- B -- D	0.002525	0.000070	A -- B -- C -- D	0.008345	0.000128	A	0.002937	0.000076	A -- D	0.009968	0.000140	A -- C	0.010003	0.000140	A -- B -- C	0.008865	0.000132	A -- C -- D	0.033913	0.000256	A -- B	0.002721	0.000073	A -- T	0.004308	0.000092	A -- B -- T -- D	0.003237	0.000080	T -- D	0.002556	0.000070	A -- B -- T	0.002980	0.000077	B	0.003583	0.000084	B -- D	0.005393	0.000103	B -- T	0.003929	0.000088	B -- T -- C	0.012789	0.000158	<nil>	0.042510	0.000285	B -- C -- D	0.018435	0.000189	T -- C	0.005208	0.000100	A -- T -- C -- D	0.045205	0.000293	C	0.143859	0.000495	C -- D	0.408467	0.000694	D	0.120742	0.000460	A -- T -- C	0.014369	0.000168	B -- T -- C -- D	0.020203	0.000198	A -- B -- T -- C	0.010656	0.000144	A -- B -- T -- C -- D	0.010428	0.000142	A -- T -- D	0.013467	0.000163	T	0.001582	0.000055	B -- C	0.011891	0.000152	T -- C -- D	0.009023	0.000131	B -- T -- D	0.005902	0.000108
0.7900	0.1712	0.0005	3.2131	0.8179	0.1821	A -- B -- D	0.002479	0.000070	A -- B -- C -- D	0.008280	0.000127	A	0.002855	0.000075	A -- D	0.009808	0.000139	A -- C	0.009812	0.000139	A -- B -- C	0.008716	0.000131	A -- C -- D	0.033758	0.000255	A -- B	0.002638	0.000072	A -- T	0.004185	0.000091	A -- B -- T -- D	0.003176	0.000079	T -- D	0.002513	0.000069	A -- B -- T	0.002935	0.000076	B	0.003494	0.000083	B -- D	0.005230	0.000101	T -- C	0.005058	0.000099	B -- T	0.003800	0.000086	A -- T -- C	0.014194	0.000167	B -- T -- C -- D	0.020046	0.000197	B -- C -- D	0.018212	0.000188	<nil>	0.041942	0.000283	C	0.143847	0.000495	C -- D	0.412786	0.000695	D	0.120421	0.000460	A -- B -- T -- C	0.010532	0.000144	A -- B -- T -- C -- D	0.010361	0.000142	B -- T -- C	0.012632	0.000157	A -- T -- D	0.013268	0.000161	T	0.001547	0.000055	A -- T -- C -- D	0.045113	0.000293	T -- C -- D	0.008947	0.000131	B -- T -- D	0.005753	0.000106	B -- C	0.011666	0.000151
0.8000	0.1684	0.0005	3.1920	0.8197	0.1803	A -- B -- D	0.002412	0.000069	A -- B -- C -- D	0.008224	0.000127	A	0.002779	0.000074	A -- D	0.009653	0.000138	A -- C	0.009630	0.000138	A -- B -- C	0.008581	0.000130	A -- C -- D	0.033643	0.000255	A -- B	0.002537	0.000071	T -- D	0.002449	0.000069	A -- T	0.004056	0.000090	B -- T	0.003694	0.000085	A -- B -- T	0.002873	0.000075	B	0.003408	0.000082	B -- D	0.005090	0.000100	T -- C	0.004947	0.000097	B -- T -- C	0.012522	0.000156	A -- T -- C	0.014009	0.000166	B -- T -- C -- D	0.019886	0.000196	B -- C -- D	0.017973	0.000187	<nil>	0.041427	0.000281	C	0.143736	0.000495	C -- D	0.417027	0.000696	D	0.120155	0.000459	A -- B -- T -- C	0.010339	0.000142	A -- B -- T -- C -- D	0.010320	0.000142	A -- T -- D	0.013061	0.000160	T	0.001515	0.000054	A -- B -- T -- D	0.003130	0.000078	T -- C -- D	0.008812	0.000130	A -- T -- C -- D	0.045034	0.000293	B -- T -- D	0.005623	0.000105	B -- C	0.011453	0.000149
0.8100	0.1657	0.0005	3.1718	0.8215	0.1785	A -- B -- D	0.002357	0.000068	A	0.002702	0.000073	A -- B -- C -- D	0.008152	0.000126	A -- D	0.009506	0.000137	A -- C	0.009464	0.000137	A -- B -- C	0.008461	0.000129	A -- C -- D	0.033528	0.000254	A -- B	0.002436	0.000069	T -- D	0.002419	0.000068	A -- T	0.003925	0.000088	B -- T	0.003582	0.000084	A -- B -- T	0.002804	0.000074	B	0.003328	0.000081	B -- D	0.004999	0.000099	T -- C	0.004884	0.000097	B -- T -- C	0.012375	0.000155	A -- T -- C	0.013843	0.000165	B -- T -- C -- D	0.019720	0.000195	<nil>	0.040923	0.000280	A -- B -- T -- C	0.010169	0.000141	C	0.143648	0.000495	C -- D	0.421162	0.000697	D	0.119780	0.000458	A -- B -- T -- C -- D	0.010321	0.000142	A -- B -- T -- D	0.003062	0.000078	T -- C -- D	0.008693	0.000129	B -- C -- D	0.017773	0.000186	A -- T -- C -- D	0.044925	0.000292	A -- T -- D	0.012843	0.000159	T	0.001490	0.000054	B -- T -- D	0.005506	0.000104	B -- C	0.011219	0.000148
0.8200	0.1629	0.0005	3.1514	0.8232	0.1768	A -- B -- D	0.002277	0.000067	A	0.002621	0.000072	A -- B -- C -- D	0.008099	0.000126	A -- D	0.009345	0.000136	A -- C	0.009302	0.000136	A -- B -- C	0.008329	0.000128	A -- C -- D	0.033417	0.000254	A -- B	0.002352	0.000068	A -- B -- T	0.002724	0.000073	T -- D	0.002374	0.000068	A -- T	0.003842	0.000087	B -- D	0.004924	0.000098	B -- C	0.011000	0.000146	B -- T	0.003462	0.000082	B	0.003228	0.000080	T -- C	0.004812	0.000096	A -- T -- C	0.013618	0.000164	B -- T -- C -- D	0.019526	0.000195	<nil>	0.040391	0.000278	A -- B -- T -- C	0.010098	0.000141	C	0.143653	0.000495	C -- D	0.425244	0.000698	D	0.119414	0.000458	A -- B -- T -- C -- D	0.010251	0.000141	B -- T -- C	0.012172	0.000154	A -- B -- T -- D	0.002983	0.000077	T -- C -- D	0.008622	0.000128	B -- C -- D	0.017576	0.000185	A -- T -- C -- D	0.044825	0.000292	A -- T -- D	0.012676	0.000158	T	0.001443	0.000053	B -- T -- D	0.005400	0.000103
0.8300	0.1602	0.0005	3.1308	0.8250	0.1750	A -- B -- D	0.002236	0.000066	A	0.002527	0.000071	A -- B -- C -- D	0.008061	0.000125	A -- D	0.009197	0.000135	A -- C	0.009141	0.000134	A -- B -- C	0.008187	0.000127	A -- C -- D	0.033237	0.000253	A -- B	0.002268	0.000067	A -- B -- T	0.002648	0.000072	T -- D	0.002360	0.000067	A -- T	0.003754	0.000086	B -- D	0.004827	0.000097	T	0.001417	0.000052	B -- C	0.010825	0.000145	B -- T	0.003350	0.000081	B	0.003130	0.000078	A -- T -- C	0.013436	0.000162	B -- T -- C -- D	0.019344	0.000194	<nil>	0.039787	0.000276	A -- B -- T -- C	0.009965	0.000140	C	0.143636	0.000495	C -- D	0.429430	0.000699	D	0.119030	0.000457	A -- B -- T -- C -- D	0.010212	0.000141	B -- T -- C	0.011983	0.000153	A -- B -- T -- D	0.002943	0.000076	T -- C -- D	0.008528	0.000128	B -- C -- D	0.017412	0.000184	A -- T -- C -- D	0.044695	0.000292	T -- C	0.004713	0.000095	A -- T -- D	0.012474	0.000157	B -- T -- D	0.005247	0.000102
0.8400	0.1576	0.0005	3.1103	0.8267	0.1733	A -- B -- D	0.002167	0.000065	A	0.002448	0.000070	A -- B -- C -- D	0.008020	0.000125	A -- D	0.009059	0.000134	A -- C	0.008968	0.000133	A -- B -- C	0.008092	0.000126	A -- C -- D	0.033064	0.000253	A -- B	0.002185	0.000066	A -- B -- T	0.002600	0.000072	T -- D	0.002294	0.000066	A -- T	0.003667	0.000085	B -- D	0.004735	0.000096	T	0.001381	0.000051	B -- C	0.010638	0.000144	B -- T	0.003246	0.000080	B	0.003020	0.000077	A -- T -- C	0.013263	0.000161	B -- T -- C -- D	0.019113	0.000193	<nil>	0.039268	0.000274	A -- B -- T -- C	0.009854	0.000139	C	0.143450	0.000495	C -- D	0.433613	0.000700	D	0.118705	0.000457	A -- B -- T -- C -- D	0.010157	0.000141	B -- T -- C	0.011791	0.000152	A -- B -- T -- D	0.002886	0.000075	T -- C -- D	0.008452	0.000127	B -- C -- D	0.017175	0.000183	A -- T -- C -- D	0.044616	0.000292	T -- C	0.004656	0.000095	A -- T -- D	0.012289	0.000155	B -- T -- D	0.005130	0.000100
0.8500	0.1550	0.0005	3.0900	0.8283	0.1717	A -- B -- D	0.002116	0.000064	A	0.002367	0.000069	A -- D	0.008934	0.000133	A -- B -- C -- D	0.007918	0.000124	A -- C	0.008793	0.000132	A -- B -- C	0.007987	0.000125	A -- C -- D	0.032950	0.000252	A -- B	0.002113	0.000065	A -- B -- T	0.002547	0.000071	T -- D	0.002248	0.000066	A -- T	0.003573	0.000084	B -- D	0.004618	0.000095	T	0.001340	0.000051	B -- C	0.010457	0.000143	B -- T	0.003137	0.000078	B	0.002925	0.000076	A -- T -- C	0.013068	0.000160	B -- T -- C -- D	0.018922	0.000192	<nil>	0.038755	0.000272	A -- B -- T -- C	0.009745	0.000138	C	0.143353	0.000495	C -- D	0.437666	0.000701	D	0.118350	0.000456	A -- B -- T -- C -- D	0.010151	0.000141	B -- T -- C	0.011648	0.000151	A -- B -- T -- D	0.002829	0.000075	B -- T -- D	0.005018	0.000099	T -- C -- D	0.008306	0.000126	B -- C -- D	0.016963	0.000182	A -- T -- C -- D	0.044492	0.000291	T -- C	0.004591	0.000094	A -- T -- D	0.012120	0.000154
0.8600	0.1524	0.0005	3.0694	0.8299	0.1701	A -- B -- D	0.002079	0.000064	A	0.002303	0.000068	A -- D	0.008766	0.000132	A -- B -- C -- D	0.007891	0.000124	A -- C	0.008638	0.000131	A -- B -- C	0.007856	0.000124	A -- C -- D	0.032785	0.000251	A -- B	0.002047	0.000063	A -- B -- T	0.002479	0.000070	T -- D	0.002163	0.000065	A -- T	0.003472	0.000083	A -- B -- T -- D	0.002763	0.000074	B -- D	0.004502	0.000094	T	0.001295	0.000050	B -- C	0.010263	0.000141	B -- T	0.003055	0.000077	A -- T -- C	0.012891	0.000159	B -- T -- C -- D	0.018708	0.000190	<nil>	0.038175	0.000270	A -- B -- T -- C	0.009637	0.000137	C	0.143218	0.000494	C -- D	0.441855	0.000701	D	0.117966	0.000455	A -- B -- T -- C -- D	0.010121	0.000140	B -- T -- C	0.011480	0.000150	B -- T -- D	0.004927	0.000098	T -- C -- D	0.008198	0.000125	B -- C -- D	0.016684	0.000180	A -- T -- C -- D	0.044428	0.000291	T -- C	0.004554	0.000093	A -- T -- D	0.011959	0.000153	B	0.002841	0.000075
0.8700	0.1498	0.0005	3.0493	0.8316	0.1684	A -- B -- D	0.002065	0.000064	A	0.002248	0.000067	A -- D	0.008600	0.000130	A -- B -- C -- D	0.007870	0.000124	A -- C	0.008498	0.000130	A -- B -- C	0.007704	0.000123	A -- C -- D	0.032599	0.000251	A -- B	0.001963	0.000062	A -- B -- T	0.002418	0.000069	A -- T	0.003371	0.000082	A -- B -- T -- D	0.002711	0.000073	B -- D	0.004358	0.000093	T	0.001233	0.000049	B -- C	0.010125	0.000141	B -- T	0.002982	0.000077	B	0.002775	0.000074	A -- T -- C	0.012680	0.000158	B -- T -- C -- D	0.018555	0.000190	<nil>	0.037595	0.000268	A -- B -- T -- C	0.009522	0.000137	C	0.143042	0.000494	C -- D	0.445898	0.000702	D	0.117637	0.000455	A -- B -- T -- C -- D	0.010040	0.000140	B -- T -- C	0.011310	0.000148	B -- T -- D	0.004833	0.000097	T -- C -- D	0.008136	0.000125	B -- C -- D	0.016486	0.000179	A -- T -- C -- D	0.044369	0.000291	T -- C	0.004491	0.000093	A -- T -- D	0.011782	0.000152	T -- D	0.002104	0.000064
0.8800	0.1474	0.0005	3.0299	0.8332	0.1668	A -- B -- D	0.002027	0.000063	A	0.002188	0.000066	A -- D	0.008451	0.000129	A -- B -- C -- D	0.007844	0.000124	A -- C	0.008355	0.000128	A -- B -- C	0.007566	0.000122	A -- C -- D	0.032452	0.000250	A -- B	0.001884	0.000061	A -- B -- T	0.002379	0.000068	A -- T	0.003281	0.000081	A -- B -- T -- D	0.002631	0.000072	B -- D	0.004262	0.000092	T	0.001187	0.000048	B -- C	0.009991	0.000140	B -- T -- C	0.011144	0.000147	B -- T	0.002896	0.000075	A -- T -- C	0.012513	0.000157	B -- T -- C -- D	0.018455	0.000189	<nil>	0.037092	0.000267	A -- B -- T -- C	0.009388	0.000136	C	0.142776	0.000494	C -- D	0.449876	0.000703	D	0.117229	0.000454	A -- B -- T -- C -- D	0.009925	0.000139	B -- T -- D	0.004738	0.000096	T -- C -- D	0.008041	0.000124	B -- C -- D	0.016317	0.000178	A -- T -- C -- D	0.044291	0.000291	T -- C	0.004404	0.000092	A -- T -- D	0.011629	0.000151	T -- D	0.002089	0.000064	B	0.002698	0.000073
0.8900	0.1452	0.0005	3.0107	0.8348	0.1652	A -- B -- D	0.001976	0.000062	A	0.002128	0.000065	A -- D	0.008310	0.000128	A -- B -- C -- D	0.007818	0.000124	A -- C	0.008191	0.000127	A -- B -- C	0.007440	0.000121	A -- C -- D	0.032317	0.000250	A -- B	0.001843	0.000060	A -- B -- T	0.002307	0.000067	A -- T	0.003196	0.000080	A -- B -- T -- D	0.002579	0.000071	B -- D	0.004181	0.000091	T	0.001153	0.000047	B -- C	0.009862	0.000139	B -- T -- C	0.011042	0.000147	B -- T	0.002848	0.000075	A -- T -- C	0.012368	0.000156	B -- T -- C -- D	0.018285	0.000188	<nil>	0.036586	0.000265	A -- B -- T -- C	0.009217	0.000134	C	0.142503	0.000494	C -- D	0.453899	0.000703	D	0.116776	0.000453	A -- B -- T -- C -- D	0.009920	0.000139	B -- T -- D	0.004636	0.000095	T -- C -- D	0.007958	0.000123	A -- T -- C -- D	0.044167	0.000290	T -- C	0.004324	0.000091	A -- T -- D	0.011447	0.000150	B -- C -- D	0.016056	0.000177	T -- D	0.002051	0.000063	B	0.002616	0.000072
0.9000	0.1429	0.0005	2.9909	0.8363	0.1637	A -- B -- T -- D	0.002555	0.000071	A -- B -- D	0.001916	0.000061	A	0.002061	0.000064	A -- D	0.008173	0.000127	A -- B -- C -- D	0.007791	0.000123	A -- C	0.008042	0.000126	A -- B -- C	0.007330	0.000120	A -- C -- D	0.032159	0.000249	A -- B	0.001802	0.000060	A -- B -- T	0.002263	0.000067	A -- T	0.003118	0.000079	B -- D	0.004109	0.000090	T	0.001122	0.000046	B -- C	0.009720	0.000138	B -- T -- C	0.010905	0.000146	B -- T	0.002769	0.000074	A -- T -- C	0.012220	0.000155	B -- T -- C -- D	0.018064	0.000187	<nil>	0.036087	0.000263	A -- B -- T -- C	0.009090	0.000133	C	0.142192	0.000493	C -- D	0.458076	0.000704	D	0.116301	0.000453	A -- B -- T -- C -- D	0.009919	0.000139	B -- T -- D	0.004528	0.000094	T -- C -- D	0.007863	0.000123	A -- T -- C -- D	0.043997	0.000290	T -- C	0.004272	0.000091	A -- T -- D	0.011255	0.000149	B -- C -- D	0.015763	0.000175	T -- D	0.002020	0.000062	B	0.002517	0.000070
0.9100	0.1406	0.0005	2.9713	0.8379	0.1621	A -- B -- D	0.001874	0.000061	A -- B -- T -- D	0.002520	0.000070	A	0.001994	0.000063	A -- D	0.008011	0.000126	A -- B -- C -- D	0.007752	0.000123	A -- C	0.007914	0.000125	A -- B -- C	0.007191	0.000119	A -- C -- D	0.032006	0.000249	A -- B	0.001751	0.000059	A -- B -- T	0.002229	0.000066	A -- T	0.003047	0.000078	B -- D	0.004022	0.000089	T	0.001068	0.000045	B -- C	0.009588	0.000137	B -- T -- C	0.010754	0.000145	B -- T	0.002697	0.000073	A -- T -- C	0.012005	0.000154	B -- T -- C -- D	0.017923	0.000187	<nil>	0.035580	0.000261	A -- B -- T -- C	0.009005	0.000133	C	0.141854	0.000493	C -- D	0.462150	0.000704	D	0.115883	0.000452	A -- B -- T -- C -- D	0.009920	0.000139	B -- T -- D	0.004437	0.000093	T -- C -- D	0.007739	0.000122	A -- T -- C -- D	0.043846	0.000289	T -- C	0.004203	0.000090	A -- T -- D	0.011072	0.000148	B -- C -- D	0.015564	0.000174	T -- D	0.001959	0.000061	B	0.002442	0.000069
0.9200	0.1383	0.0005	2.9520	0.8393	0.1607	A -- B -- D	0.001858	0.000060	A	0.001931	0.000062	A -- D	0.007863	0.000125	A -- B -- C -- D	0.007736	0.000123	A -- C	0.007794	0.000124	A -- B -- C	0.007073	0.000118	A -- C -- D	0.031827	0.000248	A -- B	0.001718	0.000058	B	0.002370	0.000068	A -- B -- T	0.002156	0.000065	A -- T	0.002991	0.000077	B -- D	0.003885	0.000087	T -- D	0.001902	0.000061	T	0.001023	0.000044	B -- C	0.009402	0.000136	B -- T -- C	0.010575	0.000144	A -- T -- C	0.011823	0.000153	B -- T -- C -- D	0.017767	0.000186	<nil>	0.035056	0.000259	A -- B -- T -- C	0.008892	0.000132	C	0.141635	0.000492	C -- D	0.466081	0.000705	D	0.115466	0.000451	A -- B -- T -- C -- D	0.009893	0.000139	B -- T -- D	0.004325	0.000092	T -- C -- D	0.007679	0.000121	A -- T -- C -- D	0.043702	0.000289	T -- C	0.004164	0.000089	A -- T -- D	0.010909	0.000147	A -- B -- T -- D	0.002486	0.000070	B -- T	0.002642	0.000072	B -- C -- D	0.015376	0.000173
0.9300	0.1362	0.0005	2.9325	0.8409	0.1591	A	0.001863	0.000061	A -- B -- D	0.001821	0.000060	A -- D	0.007725	0.000124	A -- B -- C -- D	0.007694	0.000123	A -- C	0.007667	0.000123	A -- B -- C	0.006947	0.000117	A -- C -- D	0.031668	0.000247	A -- B	0.001677	0.000057	B	0.002313	0.000067	A -- B -- T	0.002091	0.000064	A -- T	0.002922	0.000076	B -- D	0.003779	0.000086	T -- D	0.001844	0.000059	T	0.000983	0.000043	B -- C	0.009251	0.000135	B -- T -- C	0.010403	0.000142	A -- T -- C	0.011668	0.000152	B -- T -- C -- D	0.017567	0.000185	<nil>	0.034589	0.000258	A -- B -- T -- C	0.008753	0.000131	C	0.141354	0.000492	C -- D	0.470085	0.000705	D	0.114977	0.000450	A -- B -- T -- C -- D	0.009883	0.000139	B -- T -- D	0.004238	0.000091	A -- T -- C -- D	0.043564	0.000288	T -- C	0.004144	0.000089	A -- T -- D	0.010740	0.000145	A -- B -- T -- D	0.002429	0.000069	B -- T	0.002580	0.000071	B -- C -- D	0.015188	0.000172	T -- C -- D	0.007591	0.000121
0.9400	0.1340	0.0005	2.9141	0.8424	0.1576	A	0.001818	0.000060	A -- B -- D	0.001754	0.000059	A -- D	0.007610	0.000123	A -- B -- C -- D	0.007629	0.000122	A -- C	0.007518	0.000122	A -- B -- C	0.006891	0.000116	A -- C -- D	0.031520	0.000247	A -- B	0.001625	0.000057	B	0.002251	0.000067	A -- B -- T	0.002036	0.000063	A -- T	0.002860	0.000075	B -- D	0.003678	0.000085	T -- D	0.001784	0.000059	T	0.000960	0.000043	B -- C	0.009061	0.000133	B -- T -- C	0.010246	0.000141	A -- T -- C	0.011521	0.000151	B -- T -- C -- D	0.017424	0.000184	<nil>	0.034149	0.000256	A -- B -- T -- C	0.008631	0.000130	C	0.141011	0.000491	C -- D	0.473907	0.000705	D	0.114519	0.000450	A -- B -- T -- C -- D	0.009882	0.000139	B -- T -- D	0.004160	0.000090	A -- T -- C -- D	0.043399	0.000288	T -- C	0.004151	0.000089	A -- T -- D	0.010563	0.000144	A -- B -- T -- D	0.002375	0.000068	B -- T	0.002512	0.000070	B -- C -- D	0.015035	0.000171	T -- C -- D	0.007519	0.000120
0.9500	0.1318	0.0005	2.8955	0.8438	0.1562	A	0.001769	0.000059	A -- B -- D	0.001726	0.000058	A -- D	0.007491	0.000122	A -- B -- C -- D	0.007574	0.000122	A -- C	0.007363	0.000121	A -- B -- C	0.006801	0.000116	A -- C -- D	0.031371	0.000246	A -- B	0.001594	0.000056	B	0.002171	0.000065	A -- B -- T	0.002012	0.000063	A -- T	0.002761	0.000074	B -- D	0.003556	0.000084	T -- D	0.001738	0.000058	T	0.000924	0.000042	B -- C	0.008873	0.000132	B -- T -- C	0.010130	0.000141	A -- T -- C	0.011381	0.000150	B -- T -- C -- D	0.017305	0.000183	<nil>	0.033696	0.000255	A -- B -- T -- C	0.008516	0.000129	C	0.140681	0.000491	C -- D	0.477675	0.000706	D	0.114108	0.000449	A -- B -- T -- C -- D	0.009835	0.000138	B -- T -- D	0.004075	0.000089	A -- T -- C -- D	0.043280	0.000287	T -- C	0.004036	0.000088	A -- T -- D	0.010383	0.000143	A -- B -- T -- D	0.002323	0.000067	B -- T	0.002449	0.000069	B -- C -- D	0.014926	0.000171	T -- C -- D	0.007476	0.000120
0.9600	0.1297	0.0005	2.8773	0.8453	0.1547	A	0.001731	0.000059	A -- B -- D	0.001701	0.000058	A -- D	0.007365	0.000121	A -- B -- C -- D	0.007507	0.000121	A -- C	0.007235	0.000120	A -- B -- C	0.006693	0.000115	A -- C -- D	0.031194	0.000246	A -- B	0.001536	0.000055	B	0.002105	0.000064	A -- B -- T	0.001964	0.000062	A -- T	0.002688	0.000073	B -- C	0.008786	0.000131	B -- D	0.003467	0.000083	T -- D	0.001693	0.000057	T	0.000890	0.000041	B -- T -- C	0.009994	0.000140	A -- T -- C	0.011201	0.000148	B -- T -- C -- D	0.017150	0.000183	<nil>	0.033223	0.000253	A -- B -- T -- C	0.008447	0.000129	C	0.140304	0.000490	C -- D	0.481464	0.000706	D	0.113629	0.000448	A -- B -- T -- C -- D	0.009844	0.000139	B -- T -- D	0.004007	0.000089	A -- T -- C -- D	0.043127	0.000287	T -- C	0.003964	0.000087	A -- T -- D	0.010221	0.000142	A -- B -- T -- D	0.002276	0.000067	B -- T	0.002379	0.000068	B -- C -- D	0.014815	0.000170	T -- C -- D	0.007401	0.000119
0.9700	0.1276	0.0005	2.8584	0.8468	0.1532	B	0.002035	0.000063	A	0.001679	0.000058	A -- B -- C	0.006628	0.000114	A -- B -- D	0.001669	0.000057	A -- D	0.007238	0.000120	A -- B -- C -- D	0.007432	0.000121	A -- C	0.007114	0.000119	A -- C -- D	0.031023	0.000245	A -- B	0.001487	0.000054	A -- B -- T	0.001910	0.000061	B -- D	0.003383	0.000082	A -- T	0.002598	0.000072	B -- C	0.008603	0.000130	T -- D	0.001620	0.000056	T	0.000875	0.000041	B -- T -- C	0.009866	0.000139	A -- T -- C	0.011042	0.000147	B -- T -- C -- D	0.017021	0.000182	<nil>	0.032756	0.000251	A -- B -- T -- C	0.008328	0.000128	C	0.139998	0.000490	C -- D	0.485304	0.000706	D	0.113176	0.000447	A -- B -- T -- C -- D	0.009847	0.000139	B -- T -- D	0.003947	0.000088	A -- T -- C -- D	0.042954	0.000286	T -- C	0.003905	0.000087	A -- T -- D	0.010047	0.000141	A -- B -- T -- D	0.002230	0.000066	B -- T	0.002321	0.000068	B -- C -- D	0.014640	0.000169	T -- C -- D	0.007323	0.000119
0.9800	0.1256	0.0005	2.8401	0.8482	0.1518	B	0.001956	0.000062	A	0.001633	0.000057	A -- B -- C	0.006512	0.000113	A -- B -- D	0.001677	0.000057	A -- D	0.007088	0.000118	A -- B -- C -- D	0.007373	0.000120	A -- C	0.007004	0.000118	A -- C -- D	0.030888	0.000244	A -- B	0.001444	0.000053	A -- B -- T	0.001877	0.000061	B -- D	0.003284	0.000080	A -- T	0.002536	0.000071	B -- C	0.008453	0.000129	T -- D	0.001596	0.000055	T	0.000857	0.000041	B -- T -- C	0.009728	0.000138	A -- T -- C	0.010862	0.000146	B -- T -- C -- D	0.016835	0.000181	<nil>	0.032277	0.000249	A -- B -- T -- C	0.008240	0.000127	C	0.139588	0.000489	C -- D	0.489191	0.000706	D	0.112669	0.000447	A -- B -- T -- C -- D	0.009793	0.000138	B -- T -- D	0.003884	0.000087	A -- T -- C -- D	0.042799	0.000286	T -- C	0.003840	0.000086	A -- T -- D	0.009879	0.000140	A -- B -- T -- D	0.002202	0.000066	B -- T	0.002257	0.000067	B -- C -- D	0.014453	0.000168	T -- C -- D	0.007323	0.000118
0.9900	0.1235	0.0005	2.8212	0.8496	0.1504	B	0.001875	0.000061	A	0.001589	0.000056	A -- B -- C	0.006424	0.000112	A -- B -- D	0.001656	0.000057	A -- D	0.006958	0.000117	A -- B -- C -- D	0.007329	0.000120	A -- C	0.006878	0.000117	A -- C -- D	0.030711	0.000244	A -- B	0.001407	0.000053	A -- B -- T	0.001862	0.000061	B -- D	0.003212	0.000080	A -- T	0.002475	0.000070	B -- C	0.008298	0.000127	T -- D	0.001539	0.000054	T	0.000832	0.000040	B -- T -- C	0.009580	0.000137	A -- T -- C	0.010705	0.000145	B -- T -- C -- D	0.016652	0.000180	<nil>	0.031788	0.000248	A -- B -- T -- C	0.008151	0.000126	C	0.139269	0.000489	C -- D	0.493069	0.000706	D	0.112165	0.000446	A -- B -- T -- C -- D	0.009716	0.000138	B -- T -- D	0.003823	0.000087	A -- T -- C -- D	0.042656	0.000285	T -- C	0.003785	0.000085	A -- T -- D	0.009721	0.000138	A -- B -- T -- D	0.002157	0.000065	B -- T	0.002197	0.000066	B -- C -- D	0.014277	0.000167	T -- C -- D	0.007242	0.000118
1.0000	0.1215	0.0004	2.8029	0.8509	0.1491	A	0.001530	0.000055	B	0.001828	0.000060	A -- B -- D	0.001635	0.000057	A -- D	0.006843	0.000116	A -- B -- C -- D	0.007287	0.000119	A -- C	0.006753	0.000116	A -- C -- D	0.030545	0.000243	A -- B -- C	0.006359	0.000112	A -- B	0.001374	0.000052	B -- C	0.008186	0.000127	A -- B -- T	0.001845	0.000060	T -- D	0.001532	0.000054	B -- D	0.003107	0.000078	A -- T	0.002409	0.000069	T	0.000799	0.000039	B -- T -- C	0.009462	0.000136	A -- T -- C	0.010586	0.000144	B -- T -- C -- D	0.016478	0.000179	<nil>	0.031307	0.000246	A -- B -- T -- C	0.008046	0.000126	C	0.138869	0.000488	C -- D	0.496915	0.000706	D	0.111593	0.000445	A -- B -- T -- C -- D	0.009647	0.000137	B -- T -- D	0.003720	0.000086	A -- T -- C -- D	0.042548	0.000285	T -- C	0.003718	0.000085	A -- T -- D	0.009565	0.000137	A -- B -- T -- D	0.002137	0.000065	B -- T	0.002124	0.000065	B -- C -- D	0.014112	0.000166	T -- C -- D	0.007139	0.000117
1.0100	0.1197	0.0004	2.7853	0.8522	0.1478	A -- B -- D	0.001621	0.000056	A -- B	0.001335	0.000051	A	0.001484	0.000054	B	0.001771	0.000059	A -- D	0.006719	0.000115	A -- B -- C -- D	0.007258	0.000119	A -- C	0.006644	0.000115	A -- C -- D	0.030331	0.000242	A -- B -- C	0.006285	0.000111	B -- C	0.008049	0.000125	A -- B -- T	0.001817	0.000060	T -- D	0.001516	0.000054	B -- D	0.003019	0.000077	A -- T	0.002353	0.000068	T	0.000764	0.000038	B -- T -- C	0.009319	0.000135	A -- T -- C	0.010461	0.000144	B -- T -- C -- D	0.016277	0.000178	<nil>	0.030909	0.000244	A -- B -- T -- C	0.007948	0.000125	C	0.138444	0.000488	C -- D	0.500601	0.000706	D	0.111086	0.000444	A -- B -- T -- C -- D	0.009599	0.000137	B -- T -- D	0.003629	0.000084	A -- T -- C -- D	0.042414	0.000285	T -- C	0.003659	0.000084	A -- T -- D	0.009412	0.000136	A -- B -- T -- D	0.002103	0.000064	B -- T	0.002076	0.000064	B -- C -- D	0.014027	0.000165	T -- C -- D	0.007072	0.000116
